id,cluster,voltage_ab,voltage_bc,voltage_ca,current_ab,current_bc,current_ca, real_power_ab, real_power_bc, real_power_ca,apparent_power_ab,apparent_power_bc,apparent_power_ca,reactive_power_ab,reactive_power_bc,reactive_power_ca,frequency,power_factor,real_power,apparent_power,accumulate_consumption,duration_consumption,inserted_at
12366,3,109.73,109.3,109.77,44,40,36,0.8,1,0.2,4.8,4.2,4,-4.6,-4.2,-4,60,-0.176,2.2,13.2,18645.6,0.4,6/24/2017 10:00
12367,1,219.53,218.83,219.31,60,55,50,0,-0.5,1.5,13.5,12,11.5,-13.5,-12,-11.5,60,-0.015,0.5,37.5,90821.5,1,6/24/2017 10:15
12368,2,219.13,218.32,218.96,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.765,19.2,24.96,68877.4,5.76,6/24/2017 10:15
12369,3,109.65,109.41,109.77,44,40,36,0.8,1,0.4,4.8,4.2,4,-4.6,-4.2,-4,60,-0.195,2.4,13.2,18646.6,1,6/24/2017 10:15
12370,1,219.52,218.9,219.51,60,55,50,0,0,3.5,13,12,11.5,-13,-12,-11,60,-0.088,3,37,90822,0.5,6/24/2017 10:30
12371,2,219.42,218.7,219.28,38.4,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.76,60,-0.754,19.2,24.96,68880.6,3.2,6/24/2017 10:30
12372,3,109.95,109.64,110.02,42,40,36,0.8,1,0.2,4.6,4.2,4,-4.6,-4.2,-4,60,-0.182,2.2,13,18647,0.4,6/24/2017 10:30
12373,1,220.07,219.32,220.01,60,55,55,0,0,3.5,13.5,12,12,-13.5,-12,-11.5,60,-0.099,3.5,37.5,90823.5,1.5,6/24/2017 10:45
12374,2,219.93,219.08,219.86,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.76,60,-0.758,19.2,24.96,68886.4,5.76,6/24/2017 10:45
12375,3,109.94,109.59,110.04,42,40,36,0.6,1,0.4,4.6,4.4,3.8,-4.6,-4.2,-3.8,60,-0.183,2.4,13,18648,1,6/24/2017 10:45
12376,1,219.08,218.29,218.98,60,55,50,0,-0.5,2,13,12.5,11.5,-13,-12.5,-11.5,60,-0.023,0.5,37.5,90824.5,1,6/24/2017 11:00
12377,2,219.09,218.26,219.02,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.758,18.56,24.96,68889.6,3.2,6/24/2017 11:00
12378,3,109.66,109.32,109.73,40,40,36,0.8,1,0.4,4.4,4.2,3.8,-4.2,-4.2,-3.8,60,-0.201,2.4,12.8,18648.4,0.4,6/24/2017 11:00
12379,1,219.12,218.53,219.05,60,55,50,0.5,0,3.5,13,12,12,-13,-12,-11,60,-0.124,4.5,37,90826,1.5,6/24/2017 11:15
12380,2,217.82,217.19,217.76,38.4,32,38.4,5.76,5.76,7.04,8.32,7.68,8.96,-5.76,-5.12,-5.76,60,-0.754,19.2,24.96,68896,6.4,6/24/2017 11:15
12381,3,109.53,109.32,109.63,42,40,38,0.6,1,0.6,4.6,4.4,4,-4.4,-4.2,-4,60,-0.195,2.4,13.2,18649.4,1,6/24/2017 11:15
12382,1,219.91,219.1,219.72,60,55,55,0.5,0,3,13,12,12,-13,-11.5,-11.5,60,-0.101,3.5,37,90827,1,6/24/2017 11:30
12383,2,219.71,218.88,219.53,38.4,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.758,19.2,24.96,68898.6,2.56,6/24/2017 11:30
12384,3,109.88,109.54,109.85,42,40,38,0.6,1.2,1,4.6,4.4,4,-4.4,-4.2,-4,60,-0.244,3.2,13.2,18649.8,0.4,6/24/2017 11:30
12385,1,218.91,218.19,218.97,60,55,50,0.5,0,3.5,13,12.5,12,-13,-12.5,-11,60,-0.123,4.5,37.5,90827.5,0.5,6/24/2017 11:45
12386,2,219.06,218.23,218.92,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.761,19.2,24.96,68905,6.4,6/24/2017 11:45
12387,3,109.66,109.36,109.74,42,40,38,0.6,1,0.6,4.6,4.4,4,-4.4,-4.2,-4,60,-0.204,2.6,13,18650.6,0.8,6/24/2017 11:45
12388,1,220.57,219.82,220.6,60,55,50,0,-0.5,1.5,13.5,12.5,11.5,-13.5,-12.5,-11.5,60,-0.023,0.5,37.5,90828,0.5,6/24/2017 12:00
12389,2,220.56,219.71,220.5,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.765,19.2,24.96,68908.2,3.2,6/24/2017 12:00
12390,3,110.23,109.97,110.43,42,40,36,0.8,1.2,0.4,4.6,4.2,3.8,-4.6,-4,-3.8,60,-0.203,2.6,12.8,18651.2,0.6,6/24/2017 12:00
12391,1,220.34,219.56,220.27,60,60,55,0,-0.5,6,13.5,12.5,13,-13.5,-12.5,-11.5,60,-0.141,5,38,90828.5,0.5,6/24/2017 12:15
12392,2,220.32,219.42,220.25,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.768,19.2,24.96,68914.6,6.4,6/24/2017 12:15
12393,3,110.3,109.95,110.39,42,42,36,0.6,1.4,0.6,4.6,4.4,3.8,-4.6,-4.2,-3.8,60,-0.229,3,13,18652,0.8,6/24/2017 12:15
12394,1,220.25,219.42,220.04,60,55,50,0,-0.5,2,13.5,12,11.5,-13.5,-12,-11.5,60,-0.035,1,37.5,90829,0.5,6/24/2017 12:30
12395,2,220.06,219.25,219.92,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.765,19.2,24.96,68917.8,3.2,6/24/2017 12:30
12396,3,110.19,109.94,110.28,42,40,36,0.6,1,0.2,4.6,4.4,4,-4.6,-4.2,-4,60,-0.172,2.2,13.2,18652.6,0.6,6/24/2017 12:30
12397,1,220.45,219.51,220.17,60,55,50,-1,-1.5,1.5,13.5,12.5,11.5,-13.5,-12.5,-11.5,60,-0.031,-1,37.5,90829.5,0.5,6/24/2017 12:45
12398,2,220.18,219.14,219.91,32,32,38.4,5.76,5.12,7.04,7.68,7.04,8.96,-5.12,-4.48,-5.12,60,-0.766,18.56,24.32,68923.5,5.76,6/24/2017 12:45
12399,3,110.34,109.93,110.31,42,40,38,0.8,1,0.2,4.8,4.4,4.2,-4.6,-4.2,-4.2,60,-0.168,2.2,13.4,18653.6,1,6/24/2017 12:45
12400,1,219.93,219.15,219.79,60,55,50,-0.5,-0.5,2,13,12.5,11.5,-13,-12.5,-11.5,60,-0.011,0,37.5,90829.5,0,6/24/2017 13:00
12401,2,219.67,218.87,219.52,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.765,19.2,24.96,68926.7,3.2,6/24/2017 13:00
12402,3,109.93,109.62,110,42,40,38,0.8,1,0.2,4.6,4.4,4.2,-4.6,-4.2,-4.2,60,-0.17,2.2,13.2,18654,0.4,6/24/2017 13:00
12403,1,219.12,218.32,219.08,60,55,50,0,0,2.5,13,12,11.5,-13,-12,-11,60,-0.08,3,37,90831,1.5,6/24/2017 13:15
12404,2,218.83,218,218.78,38.4,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.76,60,-0.754,19.2,24.96,68933.1,6.4,6/24/2017 13:15
12405,3,109.48,109.18,109.57,42,40,38,0.8,1,0.2,4.6,4.4,4.2,-4.6,-4.2,-4.2,60,-0.17,2.2,13.2,18654.8,0.8,6/24/2017 13:15
12406,1,219.1,218.11,218.85,60,55,50,0,-0.5,2,13,12,11.5,-13,-12,-11.5,60,-0.024,0.5,37,90831.5,0.5,6/24/2017 13:30
12407,2,218.98,217.95,218.73,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.76,60,-0.758,19.2,24.96,68936.3,3.2,6/24/2017 13:30
12408,3,109.65,109.22,109.6,42,40,38,0.8,1,0.2,4.6,4.2,4.2,-4.6,-4.2,-4.2,60,-0.162,2,13.2,18655.2,0.4,6/24/2017 13:30
12409,1,219.89,219.07,219.69,60,60,55,0,0,2.5,13.5,13,12,-13.5,-13,-11.5,60,-0.076,3,38.5,90832,0.5,6/24/2017 13:45
12410,2,219.77,218.88,219.62,38.4,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.761,19.2,24.96,68942.7,6.4,6/24/2017 13:45
12411,3,109.75,109.38,109.75,44,40,36,1.6,1,1.2,4.8,4.4,4,-4.6,-4.2,-3.8,60,-0.305,4,13.4,18656.4,1.2,6/24/2017 13:45
12412,1,218.91,218,218.83,60,55,55,-0.5,-0.5,1.5,13.5,12,12,-13.5,-12,-11.5,60,-0.011,0,37.5,90832,0,6/24/2017 14:00
12413,2,218.68,217.74,218.62,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.76,60,-0.758,19.2,24.96,68945.9,3.2,6/24/2017 14:00
12414,3,109.4,109.08,109.51,44,40,34,1.8,1,0.8,4.8,4.2,3.8,-4.4,-4.2,-3.6,60,-0.307,4,13,18657,0.6,6/24/2017 14:00
12415,1,218.99,218.19,218.99,60,55,50,-1,-1,1,13.5,12.5,11.5,-13.5,-12.5,-11.5,60,-0.035,-1,38,90833,1,6/24/2017 14:15
12416,2,218.84,217.95,218.8,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.76,60,-0.754,18.56,24.96,68952.3,6.4,6/24/2017 14:15
12417,3,109.54,109.18,109.63,42,42,38,0.8,1.2,1.4,4.6,4.4,4.2,-4.6,-4.2,-4,60,-0.278,3.6,13.4,18658.4,1.4,6/24/2017 14:15
12418,1,219.14,218.31,219.1,60,55,55,-1,-1,1,13.5,12.5,11.5,-13.5,-12.5,-11.5,60,-0.031,-1,38,90833,0,6/24/2017 14:30
12419,2,218.92,218.04,218.84,38.4,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.76,60,-0.754,19.2,24.96,68955.5,3.2,6/24/2017 14:30
12420,3,109.5,109.15,109.58,42,40,38,0.8,1.4,0.6,4.6,4.2,4,-4.6,-4,-4,60,-0.24,3,13.2,18659,0.6,6/24/2017 14:30
12421,1,219.18,218.39,219.08,60,55,55,0,0,2,13.5,12.5,12,-13.5,-12.5,-11.5,60,-0.039,1.5,38,90834.5,1.5,6/24/2017 14:45
12422,2,219.09,218.25,218.96,32,32,38.4,5.76,5.76,7.04,8.32,7.68,8.96,-5.76,-5.12,-5.76,60,-0.754,19.2,24.96,68961.9,6.4,6/24/2017 14:45
12423,3,109.58,109.23,109.6,42,38,36,0.8,1.2,1.2,4.6,4.2,4,-4.6,-4,-3.8,60,-0.274,3.6,13,18660,1,6/24/2017 14:45
12424,1,219.03,218.26,218.92,60,55,55,0,0,2.5,13.5,12.5,12,-13.5,-12.5,-11.5,60,-0.074,2.5,38,90835,0.5,6/24/2017 15:00
12425,2,218.9,218.07,218.81,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.76,60,-0.758,19.2,24.96,68964.5,2.56,6/24/2017 15:00
12426,3,109.58,109.26,109.64,42,40,36,0.8,1,0.6,4.6,4.4,3.8,-4.6,-4.2,-3.8,60,-0.211,2.6,13,18660.6,0.6,6/24/2017 15:00
12427,1,219.12,218.34,219.05,60,55,55,0,0,2.5,13.5,12.5,12,-13.5,-12.5,-11.5,60,-0.101,3.5,38,90836.5,1.5,6/24/2017 15:15
12428,2,218.84,217.99,218.74,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.76,60,-0.758,19.2,24.96,68970.9,6.4,6/24/2017 15:15
12429,3,109.61,109.28,109.64,42,40,34,0.8,1,0.8,4.8,4.4,3.8,-4.6,-4.2,-3.6,60,-0.232,3,13,18661.6,1,6/24/2017 15:15
12430,1,219.55,218.62,219.29,60,55,55,2,1.5,4,13.5,12,12.5,-13.5,-11.5,-11.5,60,-0.211,8,38,90838,1.5,6/24/2017 15:30
12431,2,219.54,218.51,219.26,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.76,60,-0.758,19.2,24.96,68974.1,3.2,6/24/2017 15:30
12432,3,109.75,109.36,109.73,42,40,36,0.8,1,0.8,4.6,4.4,3.8,-4.6,-4.2,-3.8,60,-0.228,3,13,18662.2,0.6,6/24/2017 15:30
12433,1,220.46,219.52,220.14,60,55,55,0.5,1,3,13.5,12.5,12,-13.5,-12.5,-11.5,60,-0.127,4.5,38.5,90840.5,2.5,6/24/2017 15:45
12434,2,220.44,219.4,220.13,32,32,38.4,5.76,5.76,7.04,8.32,7.68,8.96,-5.12,-5.12,-5.12,60,-0.765,19.2,24.96,68980.5,6.4,6/24/2017 15:45
12435,3,110.33,109.92,110.28,44,40,36,1,1.2,0.4,4.8,4.4,3.8,-4.6,-4.2,-3.8,60,-0.212,2.8,13.2,18663.2,1,6/24/2017 15:45
12436,1,220.6,219.81,220.65,60,55,55,1.5,1.5,4,13.5,12.5,12.5,-13.5,-12.5,-11.5,60,-0.204,7.5,38.5,90841.5,1,6/24/2017 16:00
12437,2,220.44,219.62,220.46,32,32,38.4,5.76,5.76,7.04,7.68,7.04,8.96,-5.12,-4.48,-5.12,60,-0.765,19.2,24.96,68983.7,3.2,6/24/2017 16:00
12438,3,110.35,109.99,110.47,44,40,38,0.8,1.2,0.6,4.8,4.4,4.2,-4.6,-4.2,-4,60,-0.216,2.8,13.4,18663.6,0.4,6/24/2017 16:00
12439,1,220.98,220.28,220.84,60,55,55,2.5,3,4.5,14,13,12.5,-13.5,-12.5,-11.5,60,-0.277,11,39.5,90844.5,3,6/24/2017 16:15
12440,2,220.65,219.98,220.63,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.761,19.2,24.96,68990.1,6.4,6/24/2017 16:15
12441,3,110.59,110.32,110.69,44,40,36,0.8,1,0.4,4.8,4.4,4,-4.6,-4.2,-4,60,-0.184,2.4,13.2,18664.6,1,6/24/2017 16:15
12442,1,221.58,220.63,221.56,60,55,55,2.5,3,5,13.5,12.5,13,-13.5,-12.5,-12,60,-0.281,11,40,90846.5,2,6/24/2017 16:30
12443,2,221.44,220.46,221.38,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.765,19.2,24.96,68993.3,3.2,6/24/2017 16:30
12444,3,110.81,110.42,110.82,44,40,36,0.8,1,0.4,4.8,4.4,4,-4.6,-4.2,-4,60,-0.192,2.4,13.2,18665,0.4,6/24/2017 16:30
12445,1,220.86,219.82,220.58,60,55,55,2.5,2.5,5,13.5,13,13,-13.5,-13,-11.5,60,-0.268,10.5,40,90849.5,3,6/24/2017 16:45
12446,2,220.97,219.87,220.75,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.761,19.2,24.96,68999.7,6.4,6/24/2017 16:45
12447,3,110.53,110.11,110.49,44,40,36,0.8,1,0.4,4.8,4.4,4,-4.6,-4.2,-4,60,-0.186,2.4,13.4,18666,1,6/24/2017 16:45
12448,1,221.59,220.74,221.42,60,60,55,2.5,5,4.5,14,13.5,13,-13.5,-12,-12,60,-0.314,12.5,40.5,90851.5,2,6/24/2017 17:00
12449,2,221.46,220.58,221.33,32,32,38.4,3.84,3.84,5.76,7.68,7.68,8.32,-6.4,-6.4,-6.4,60,-0.567,13.44,24.32,69002.9,3.2,6/24/2017 17:00
12450,3,110.74,110.43,110.86,42,40,38,1,1,1.2,4.8,4.4,4.2,-4.6,-4.2,-4,60,-0.25,3.4,13.6,18666.4,0.4,6/24/2017 17:00
12451,1,222.22,221.33,222.02,65,65,55,3.5,6,5,14,14,13,-13.5,-12.5,-11.5,60,-0.37,15,41,90856.5,5,6/24/2017 17:15
12452,2,222.2,221.24,222.02,32,32,38.4,5.76,5.76,7.04,7.68,7.04,8.96,-5.12,-4.48,-5.12,60,-0.775,19.2,24.96,69008.6,5.76,6/24/2017 17:15
12453,3,111.16,110.77,111.18,44,40,38,1,1.2,0.2,5,4.4,4.2,-4.8,-4.2,-4.2,60,-0.202,2.6,13.6,18667.6,1.2,6/24/2017 17:15
12454,1,222.36,221.4,222.08,60,65,60,3.5,6.5,5.5,14,14,13,-13.5,-12,-11.5,60,-0.397,16.5,41.5,90859,2.5,6/24/2017 17:30
12455,2,222.36,221.26,221.95,32,32,38.4,4.48,4.48,5.76,7.68,7.68,8.96,-6.4,-6.4,-6.4,60,-0.609,15.36,24.96,69011.8,3.2,6/24/2017 17:30
12456,3,111.16,110.78,111.13,44,40,36,1,1.6,0.8,5,4.4,4,-4.8,-4.2,-4,60,-0.26,3.4,13.6,18668,0.4,6/24/2017 17:30
12457,1,223.22,222.1,222.9,65,60,55,2.5,5.5,4.5,14,13.5,13,-13.5,-12.5,-12,60,-0.324,13,41,90864,5,6/24/2017 17:45
12458,2,222.96,221.8,222.67,32,32,38.4,5.76,5.76,7.04,7.68,7.04,8.96,-5.12,-4.48,-5.12,60,-0.772,19.2,24.96,69018.2,6.4,6/24/2017 17:45
12459,3,111.63,111.13,111.54,44,40,36,0.8,1.2,0.8,5,4.4,4,-4.8,-4.2,-4,60,-0.231,3,13.6,18669,1,6/24/2017 17:45
12460,1,222.6,221.48,222.36,65,60,60,3.5,3.5,5,14,13,13,-13.5,-12.5,-11.5,60,-0.311,12.5,40,90866.5,2.5,6/24/2017 18:00
12461,2,222.58,221.53,222.38,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-4.48,-5.12,60,-0.775,19.2,24.96,69021.4,3.2,6/24/2017 18:00
12462,3,111.26,110.92,111.37,44,40,36,0.8,1,0.8,5,4.4,4,-4.8,-4.2,-4,60,-0.218,2.8,13.6,18669.4,0.4,6/24/2017 18:00
12463,1,221.85,221.12,221.85,65,60,55,2.5,2.5,4.5,14,13,12.5,-13.5,-12.5,-11.5,60,-0.265,10.5,40,90871.5,5,6/24/2017 18:15
12464,2,221.89,220.94,221.84,32,32,38.4,5.76,5.76,7.04,7.68,7.04,8.96,-5.12,-4.48,-5.12,60,-0.773,19.2,24.32,69027.8,6.4,6/24/2017 18:15
12465,3,111.05,110.67,111.18,44,40,38,1,1,0.6,5,4.4,4.2,-4.8,-4.2,-4.2,60,-0.208,2.8,13.8,18670.4,1,6/24/2017 18:15
12466,1,221.69,221.01,221.67,60,65,60,4.5,7,6,14,14,13,-13,-12,-11.5,60,-0.437,18,41.5,90874,2.5,6/24/2017 18:30
12467,2,221.99,220.92,221.8,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-4.48,-5.12,60,-0.771,19.2,24.96,69031,3.2,6/24/2017 18:30
12468,3,110.93,110.57,110.99,44,40,38,0.8,1,0.4,5,4.4,4.2,-4.8,-4.2,-4.2,60,-0.2,2.6,13.6,18671,0.6,6/24/2017 18:30
12469,1,220.93,219.93,220.64,60,60,65,3,6.5,9,13,14,14.5,-13,-12,-11,60,-0.463,19,41,90879.5,5.5,6/24/2017 18:45
12470,2,220.88,220.03,220.71,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.768,19.2,24.96,69036.8,5.76,6/24/2017 18:45
12471,3,110.54,110.18,110.5,44,40,36,0.8,1,0.8,5,4.4,4,-4.8,-4.2,-4,60,-0.224,3,13.6,18672,1,6/24/2017 18:45
12472,1,220.69,219.77,220.45,60,60,55,5,5,6.5,13.5,13,12.5,-12.5,-12,-11,60,-0.427,17,39.5,90882.5,3,6/24/2017 19:00
12473,2,220.58,219.63,220.38,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.765,19.2,24.96,69040,3.2,6/24/2017 19:00
12474,3,110.33,109.96,110.34,44,40,36,0.8,1,0.8,4.8,4.4,4,-4.8,-4.2,-3.8,60,-0.221,3,13.4,18672.4,0.4,6/24/2017 19:00
12475,1,221.29,220.3,221.03,60,60,55,3.5,3.5,5,13.5,13,12.5,-13,-12.5,-11.5,60,-0.318,12.5,40,90888.5,6,6/24/2017 19:15
12476,2,221.11,220.05,220.84,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.765,19.2,24.96,69046.4,6.4,6/24/2017 19:15
12477,3,110.69,110.28,110.65,42,40,38,0.8,1,1.6,4.8,4.4,4.2,-4.6,-4.2,-3.8,60,-0.274,3.6,13.4,18673.6,1.2,6/24/2017 19:15
12478,1,221.11,219.89,220.77,65,60,60,7,6.5,8.5,14,13.5,13.5,-12,-12,-10.5,60,-0.534,22.5,42,90890.5,2,6/24/2017 19:30
12479,2,221.01,219.9,220.65,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.76,60,-0.761,19.2,24.96,69049.6,3.2,6/24/2017 19:30
12480,3,110.58,110.12,110.45,42,40,40,0.8,1,1.8,4.6,4.4,4.4,-4.6,-4.2,-4,60,-0.29,3.8,13.6,18674.2,0.6,6/24/2017 19:30
12481,1,221.04,220.03,220.69,60,60,55,4,4,5.5,13.5,13,12.5,-13,-12,-11,60,-0.356,14,39.5,90896,5.5,6/24/2017 19:45
12482,2,220.91,219.91,220.65,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.761,19.2,24.96,69056,6.4,6/24/2017 19:45
12483,3,110.59,110.15,110.51,42,40,38,0.8,1.2,1.4,4.8,4.2,4,-4.6,-4.2,-3.8,60,-0.269,3.6,13.2,18675.6,1.4,6/24/2017 19:45
12484,1,220.44,219.44,220.18,60,60,55,3,3.5,5,13.5,13,12,-13,-12,-11,60,-0.318,12,39,90898.5,2.5,6/24/2017 20:00
12485,2,220.22,219.08,220.16,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.768,19.2,24.96,69059.2,3.2,6/24/2017 20:00
12486,3,110.21,109.75,110.22,42,38,38,0.8,1.2,1,4.6,4.2,4,-4.6,-4,-4,60,-0.24,3,13.2,18676.2,0.6,6/24/2017 20:00
12487,1,221.22,220.53,221.29,60,55,55,3.5,4,5,13,12.5,12,-12.5,-12,-11,60,-0.343,13,38.5,90904,5.5,6/24/2017 20:15
12488,2,221.1,220.29,221.05,32,32,38.4,5.76,5.76,7.04,7.68,7.04,8.96,-5.12,-4.48,-5.12,60,-0.769,19.2,24.32,69065.6,6.4,6/24/2017 20:15
12489,3,110.41,110.11,110.56,44,40,38,2.2,1,0.6,5,4.4,4.2,-4.4,-4.2,-4,60,-0.303,4,13.6,18677.2,1,6/24/2017 20:15
12490,1,220.66,219.83,220.66,60,60,55,5,5,6.5,13.5,13,12.5,-12.5,-11.5,-10.5,60,-0.43,16.5,39,90906.5,2.5,6/24/2017 20:30
12491,2,220.51,219.54,220.47,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.765,19.2,24.96,69068.2,2.56,6/24/2017 20:30
12492,3,110.47,110.02,110.48,42,42,36,1.4,1.2,0.2,4.8,4.4,4,-4.6,-4.2,-4,60,-0.235,3,13.4,18677.8,0.6,6/24/2017 20:30
12493,1,221.38,220.52,221.27,60,55,55,3.5,4.5,5.5,13,13,12.5,-12.5,-12,-11,60,-0.362,14,38.5,90911.5,5,6/24/2017 20:45
12494,2,221.14,220.25,220.93,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.761,19.2,24.96,69074.6,6.4,6/24/2017 20:45
12495,3,110.63,110.28,110.65,42,40,38,0.8,1.2,0.6,4.6,4.4,4.2,-4.6,-4.2,-4.2,60,-0.202,2.6,13.6,18679,1.2,6/24/2017 20:45
12496,1,220.62,219.77,220.37,60,60,60,4.5,5.5,6,13.5,13,12.5,-12.5,-11.5,-10.5,60,-0.435,17,39.5,90914,2.5,6/24/2017 21:00
12497,2,220.49,219.6,220.2,32,32,38.4,5.76,5.76,7.04,7.68,7.04,8.96,-5.12,-4.48,-5.12,60,-0.765,19.2,24.96,69077.8,3.2,6/24/2017 21:00
12498,3,110.46,110.12,110.5,42,40,38,0.8,1,0.2,4.6,4.4,4.2,-4.6,-4.2,-4.2,60,-0.159,2,13.4,18679.4,0.4,6/24/2017 21:00
12499,1,221.05,220.27,220.85,60,60,55,3.5,4,5,13,13,12,-12.5,-12,-11,60,-0.351,13.5,38.5,90919.5,5.5,6/24/2017 21:15
12500,2,220.9,219.98,220.65,32,32,38.4,5.76,5.76,7.04,7.68,7.68,8.96,-5.12,-5.12,-5.12,60,-0.761,19.2,24.96,69083.5,5.76,6/24/2017 21:15
12501,3,110.57,110.26,110.58,42,40,36,0.8,1,0.8,4.6,4.4,4,-4.6,-4.2,-4,60,-0.215,2.8,13.2,18680.2,0.8,6/24/2017 21:15
12502,1,220.64,219.57,220.35,60,60,55,5,5.5,6.5,13.5,13,12.5,-12.5,-11.5,-11,60,-0.441,17.5,39.5,90922.5,3,6/24/2017 21:30
12503,2,220.4,219.34,220.06,32,32,38.4,4.48,3.84,5.76,7.68,7.68,8.96,-6.4,-6.4,-6.4,60,-0.604,14.72,24.96,69086.7,3.2,6/24/2017 21:30
12504,3,110.48,110.03,110.5,42,40,38,0.8,1.2,0.4,4.8,4.4,4.2,-4.6,-4.2,-4.2,60,-0.198,2.6,13.4,18680.6,0.4,6/24/2017 21:30
12505,1,221.22,220.17,220.87,60,55,55,3.5,4,5,13.5,12.5,12,-13,-12,-11,60,-0.34,13,38.5,90927.5,5,6/24/2017 21:45
12506,2,221.14,220.21,220.99,32,32,38.4,5.76,5.76,7.04,7.68,7.04,8.96,-5.12,-4.48,-5.76,60,-0.761,19.2,24.96,69092.5,5.76,6/24/2017 21:45
12507,3,110.71,110.44,110.52,42,40,38,0.8,1.2,1,4.8,4.4,4.2,-4.6,-4.2,-4.2,60,-0.236,3.2,13.6,18681.6,1,6/24/2017 21:45
12508,1,221.47,220.62,221.43,60,60,55,5,5,6.5,13.5,13,12.5,-12.5,-12,-11,60,-0.429,17,39.5,90930,2.5,6/24/2017 22:00
12509,2,221.43,220.45,221.24,32,32,38.4,4.48,3.84,5.76,7.68,7.68,8.96,-6.4,-5.76,-6.4,60,-0.612,14.72,24.32,69095.7,3.2,6/24/2017 22:00
12510,3,110.89,110.5,110.89,42,40,34,0.8,1.2,0.4,4.8,4.4,3.8,-4.6,-4.2,-3.8,60,-0.198,2.6,13.2,18682,0.4,6/24/2017 22:00
12511,1,221.42,220.74,221.5,60,60,55,3.5,4.5,5,13.5,13,12,-13,-12,-11,60,-0.352,13.5,39,90935,5,6/24/2017 22:15
12512,2,221.43,220.58,221.48,32,32,38.4,3.84,3.84,5.76,7.68,7.68,8.32,-6.4,-6.4,-6.4,60,-0.588,14.08,24.32,69101.4,5.76,6/24/2017 22:15
12513,3,110.95,110.63,111.01,42,40,38,0.8,1.2,0.2,4.6,4.4,4,-4.6,-4.2,-4,60,-0.191,2.4,13.4,18683,1,6/24/2017 22:15
12514,1,221.75,220.69,221.73,60,60,60,5,5,6.5,13.5,13,12.5,-12.5,-11.5,-11,60,-0.433,17,39,90937.5,2.5,6/24/2017 22:30
12515,2,221.55,220.41,221.32,32,32,38.4,3.84,3.84,5.76,7.68,7.68,8.96,-6.4,-6.4,-6.4,60,-0.596,14.72,24.96,69104,2.56,6/24/2017 22:30
12516,3,110.77,110.13,110.79,42,40,38,0.8,1.4,0.6,4.6,4.2,4.2,-4.6,-4,-4,60,-0.229,3,13.2,18683.4,0.4,6/24/2017 22:30
